subscriber;message_body;timestamp 
16;I will most likely be up by 9am. ;6/17/11 15:56 
16;Let's shoot for 11am;6/17/11 18:29 
16;Where are you guys staying? I will email you directions from there to my house tonight;6/17/11 18:30 
16;Residence Inn in pittsburgh, PA.;6/17/11 18:31 
16;Haha that's where I stayed for a few weeks ;6/17/11 18:33 
16;Lol nice. Got best rate there;6/17/11 18:34 
16;I will email directions in a few, it will take you about 25 minutes to get to my house ;6/17/11 18:37 
16;K;6/17/11 18:38 
16;Good news ... I got put of working tomorrow :);6/17/11 20:16 
116;Hey cindy I can't get what you just sent me. I can't retrieve it.;6/17/12 10:54 
40;Happy Father's Day.;6/17/12 11:06 
116;I will send it via email. We went to the cemetary and we put flowers out for you on your dad's grave site. Love you. Get better soon.;6/17/12 11:07 
116;Thanks cindy that was really nice.;6/17/12 11:09 
116;What is your email address.;6/17/12 11:10 
116;myname@email.com;6/17/12 11:12 
88;All u can eat ribs today;6/17/12 19:06 
88;That is NOT FAIR. LOL;6/17/12 19:06 
88;Oh that is so mean wish I was there;6/17/12 19:07 
88;Me too. I have to eat all these ribs by myself. Amanda won't even help me. Too late to eat that heavy she says.;6/17/12 19:11 
88;Well if I was I sure would help u eat some of the ribs;6/17/12 19:12 
88;Lol ok;6/17/12 19:19 
88;I know you would. So i ordered pulled pork sandwich.;6/17/12 19:19 
88;Looks so good;6/17/12 19:42 
49;Save me todays paper would you.;6/17/12 21:20 
33;If you just called the house, call my cell.;6/17/12 9:43 
49;Going to get flowers and then to cemetary.;6/17/12 9:43 
16;Just now waking up... Lol. We got in late;6/18/11 10:26 
16;No problem. Take your time, I don't have a curfew anymore :) lol. I am up and ready, going to run to bank so just text me when u are on ur way  ;6/18/11 10:29 
16;Leaving now;6/18/11 11:45 
16;Headed home now .. be there in a sec, sorry ;6/18/11 12:13 
16;K just got here;6/18/11 12:18 
13;Happy Birthday too you....TR  aka ;6/18/12 12:48 
13;Thx;6/18/12 13:52 
13;Nice!;6/18/12 15:27 
4;Tuned up the drum set for you lastnight over at ralphs, it sounds sooooooo sweet!!!!!;6/19/11 12:08 
4;What cymbals are you planning on bringing?;6/19/11 12:09 
4;Mine;6/19/11 13:14 
4;But which cymbals?;6/19/11 13:22 
4;Sabian AA hats, Zildjian K hand-hammered ride;6/19/11 15:05 
4;Does he have crash cymbal(s)?;6/19/11 15:05 
4;Not really any good ones, you don't have any?;6/19/11 16:03 
4;Btw, what time are you getting back?;6/19/11 19:10 
4;In about an hour lol;6/19/11 19:30 
4;Nice! Did you remember the beer?;6/19/11 19:36 
4;:) ;6/19/11 19:37 
4;Lol sweet! timmy and I are in the area, would you mind if we came and picked it up?;6/19/11 19:52 
4;I am not home yet. Shipment tax applies :P;6/19/11 19:53 
4;Lol I meant when you got there, is that meaning you want some beer? Lol, btw how much did it cost?;6/19/11 19:56 
4;Like 10;6/19/11 19:57 
4;12 pk cans;6/19/11 19:57 
4;In chicago area;6/19/11 20:02 
4;Sounds good! Just let me know when you get back.;6/19/11 20:03 
4;K;6/19/11 20:03 
4;We r home now;6/19/11 20:42 
4;Ok cool, we'll be by soon;6/19/11 20:44 
18;Hope u guys made it home okay. Had fun hanging out, hope u had a good bday;6/19/11 22:15 
18;Yup got home a couple hours ago. Very fun bday, thanks!;6/19/11 22:15 
18;Good :) look forward to hanging out soon. ;6/19/11 22:17 
18;U2!;6/19/11 23:29 
49;Timmy is gone today, but you probably already know that.;6/19/12 13:21 
49;No, whereis he;6/19/12 13:22 
49;With Michael in wheaton until Sara gets off of work and Michael sets up.;6/19/12 13:45 
70;Left u a vm. Call me if u need to after you listen to it.;6/19/12 14:45 
125;"Bob Stars: Text-Exclusive! 50% Off portrait purchase - no minimum, excludes discs. Show txt offer @ studio. Expires 7/10. Sit Code TX. Reply STOP to opt-out";6/19/12 15:44 
13;Hope ur feeling better;6/19/12 8:39 
4;You free tonight to meet and practice?;6/20/11 16:19 
4;We have father's day with my dad sorry, and am in training tue-thur evenings lol;6/20/11 16:40 
4;I could text when my dad leaves and see what time it is, nut no guarantees;6/20/11 16:56 
4;Lol ok;6/20/11 18:09 
1;Hey sir are we still on for the bike ride tonight?;6/20/12 12:44 
1;Yeah;6/20/12 13:08 
1;Sweet I think it is only going to be you and me unless u know of anyone else that would like to go?;6/20/12 13:10 
1;I think just us;6/20/12 13:10 
1;Ok that will work;6/20/12 13:11 
1;Hey sir are u sticking around my house after the bike ride for some dinner?;6/20/12 13:23 
1;Not sure, gotta see what amber has planned;6/20/12 13:23 
1;Probably not becuz I still need to pack haha;6/20/12 13:24 
1;Ok just let me know for sure so I can tell Jill one way or another. amber can come over for dinner too if she would like;6/20/12 13:25 
1;Ok I'll let her know;6/20/12 13:28 
1;Ok;6/20/12 13:28 
1;Any word if you guys are staying for dinner?;6/20/12 14:58 
1;Take five min and call me. Dad today?;6/20/12 16:08 
1;Can't till late;6/20/12 16:09 
1;Cool.thank you.;6/20/12 16:10 
1;Let's make it 5:30 to be safe;6/20/12 16:13 
1;Ok;6/20/12 16:14 
49;What time do you get off today?;6/20/12 17:06 
1;Are u on your way there?;6/20/12 17:20 
53;Worried about you. Is everything ok with you?;6/20/12 21:46 
53;everything is GREAT. will u n at reuion Sat;6/20/12 22:37 
56;Thanks for a nice time this morning!;6/20/12 8:13 
13;Would like to see you before you both leave on vacation.;6/20/12 8:15 
13;I don't think we will have time, we work today then tonight go to her parents, and we still need to pack;6/20/12 8:17 
13;Remmberjuly;6/20/12 8:25 
13;Yup, remember fireworks;6/20/12 8:26 
13;When do you come back;6/20/12 8:27 
13;Early July;6/20/12 8:29 
56;I have to admit, it was purely selfish on my part. I needed a lucy fix.;6/20/12 8:39 
56;Thanks for being selfish and missing me!  I feel better talking to you about all that drama, too.  Should we celebrate your birthday soon?;6/20/12 8:42 
56;Yes, we should.;6/20/12 8:46 
53;i will b there. Jack too.;6/21/12 10:06 
53;Did you delete your fb account?;6/21/12 10:17 
53;Cool. So, when are you coming in and how long are you staying? Would live to catch up a little and see for.myself that you are really doing GREAT!;6/21/12 10:17 
53;(2/2) o with his divorce. Jack and i r being very good to each other;6/21/12 10:33 
53;(1/2) yes. just til jacks divorce is final. his lawyer recommended. no, i did not cheat on jack.  in case u were wondering why Bob and my fb has anything to d;6/21/12 10:33 
53;I did not even think that. Never entered my mind. Don't think i know Bob, do I?;6/21/12 10:41 
29;930 tonight who's on who's out;6/21/12 14:43 
29;Just landed in Vegas, out for today and next week;6/21/12 14:44 
27;Hey I called Lavo NO SHORTS.... JEANS ARE OK....PLEASE. let me know you read this....;6/21/12 18:44 
27;Got it -Bob;6/21/12 18:45 
53;he is Smiths uncle;6/21/12 21:40 
56;Thank you for the kind words in the notebook!  Love you!  lucy;6/21/12 7:39 
53;I hope to be.;6/21/12 7:49 
56;I need to cancel tonight.;6/22/12 12:40 
53;Check your voice.mail. i just left you a message.;6/22/12 14:12 
56;Ok ~ hope you are ok?  Another time?;6/22/12 15:21 
56;Started my cycle and having horrible cramps. Making me cry they hurt so bad.;6/22/12 15:25 
56;Take care of yourself~we can do it another time.;6/22/12 15:33 
56;I was so looking forward to tonight.;6/22/12 15:40 
56;Me too, but there is still a lot of summer yet.;6/22/12 15:42 
49;Sara is picking up timmy right now.;6/22/12 17:24 
49;Ok;6/22/12 17:26 
92;We aren't planning to come out tonight.;6/22/12 17:26 
92;I want to take the kids to the carnival tonight. Is that ok with you?;6/22/12 17:26 
92;Oh, i thought you were. Ok. Never mind.;6/22/12 17:34 
92;Sorry. Kids haven't been behaving and we have to go out to wrigleyville tomorrow;6/22/12 17:36 
88;You suck lol you are so mean. That's ok we had steak ha ha;6/22/12 18:44 
88;Dont care. I did not like them anyways. We are going to get an elephant ear for dessert.;6/22/12 18:45 
53;I know of him but never met him. I see posts once in a while on Smith's page, but that is about it. Wow, small world. When do you come in town?;6/22/12 8:10 
53;on my way now. we r hauling jacks things back and cannot go over 55mph so it will b late this evening;6/22/12 8:12 
13;Play three sevenens.say a prayer and believe do push ups with wife and you will see a smile.some things i can't teach you. ;6/22/12 9:44 
53;Be careful. Love you.;6/22/12 9:46 
4;Three brothers tonight?;6/23/11 15:22 
4;Possibly. The longer it's on the less likely. Kill it asap.;6/23/11 16:22 
4;Can't ;6/23/11 16:23 
4;After training?;6/23/11 16:23 
4;Are you at work?;6/23/11 16:27 
4;Not anymore. On way to ohio;6/23/11 16:28 
4;Ok;6/23/11 16:28 
143;Something you learn or glean might require action on your part today, and it might be wise not to put it off indefinitely.;6/23/12 10:51 
39;Are you guys going to be home at all today?;6/23/12 13:37 
39;The kids want to spend the night and i said yes, but told them it was up to you.;6/23/12 15:04 
53;got the sad message. r u coming to the reuion;6/23/12 15:20 
53;R u there? Who else is there.;6/23/12 15:26 
53;I was thinking about it. If I do it will be in  a little bit.;6/23/12 15:26 
39;My last message was a reply to your message today, so it went to your phone. I guess I will go meet Kristin.;6/23/12 15:28 
53;yes. mike, jack and jill harper, bob, others i dont know;6/23/12 15:28 
30;quieres tecate?;6/23/12 16:22 
30;Maybe;6/23/12 16:22 
30;Nice;6/23/12 16:49 
13;Play three sevenens.say a prayer and believe do push ups with wife and you will see a smile.some things i can't teach you. ;6/23/12 9:44 
4;They've got some new beers there! :);6/24/11 10:00 
4;Maybe depends on if amber wants to;6/24/11 10:06 
4;Sweet!! Is she coming tonight?;6/24/11 10:07 
4;Most likely;6/24/11 10:07 
4;Excellent! Yeah, they aren't feeding us tonight btw just a heads up;6/24/11 10:09 
4;K;6/24/11 10:16 
4;Lol ok, so if you and amber both want to come out to.three brothers, then Mike said he and his gf would probably come out too, but only if you both come so andrea h;6/24/11 12:10 
4;as someone to.talk to lol;6/24/11 12:10 
4;Lol we'll see;6/24/11 12:11 
4;Lol ok;6/24/11 12:11 
3;When are u guys planning on going on that chicago beer tasting?;6/24/11 13:15 
3;Dunno I'd have to ask amber;6/24/11 13:16 
3;Thx;6/24/11 16:44 
3;He is not there yet either lol;6/24/11 16:44 
4;Three brothers after the jam night?;6/24/11 9:58 
88;Hey Happy 60th Birthday. JK you are now minus 10 right. So that means you are 50;6/24/12 21:05 
13;Play three sevenens.say a prayer and believe do push ups with wife and you will see a smile.some things i can't teach you. ;6/24/12 8:35 
3;Just got ur message sorry;6/25/11 0:04 
49;Happy Birthday 2 u. Happy Birthday 2 u. Happy birthday dear sister, happy birthday 2 U.;6/25/12 10:46 
88;Thank you brother.;6/25/12 10:49 
49;Thank you sister. I love you.;6/25/12 10:50 
56;I love you too. Thank you for this message.;6/25/12 10:51 
95;Thank you.;6/25/12 10:51 
70;Happy birthday!;6/25/12 11:43 
70;Thank you Larry;6/25/12 11:44 
70;"julie said ""suck up...youre still not getting a raise :)""";6/25/12 11:45 
70;I know, plus jim is the one who would have to approve it. By chance do you know how to restore server to one of the backups fury did like 2 weeks ago?;6/25/12 11:46 
70;Ok, have a great day. Cya tomorrow;6/25/12 11:48 
70;No, i sure dont see if you can get a hold of Tom.;6/25/12 11:48 
70;How bad is server?;6/25/12 11:49 
70;work 4 that was on it and try to get backup software to play nice with it.;6/25/12 11:52 
70;Just stupid annoyances, bc nothing will install or uninstall right now so I'm pretty much at a stand still. I was hoping to revert back to the .net frame;6/25/12 11:52 
70;Ok. Remember there is tech support for the backup software.;6/25/12 11:53 
70;I got it to work!!!!!!!!! I think I should get that raise now :P;6/25/12 12:14 
56;I left you a voicemail at work, too.  Are you ok?;6/25/12 12:31 
70;Great job Larry.;6/25/12 12:32 
95;Muah..and big birthday hug;6/25/12 12:43 
13;Top of evening? Or top morning? Smile have fun. When are you coming home? Love ;6/25/12 16:26 
13;Early July;6/25/12 16:27 
33;Hey quick question, did you leave me any vikes on the counter?;6/25/12 17:18 
33;I thought i did. I will check and see.;6/25/12 18:43 
33;I thought you did but I can't find it.;6/25/12 18:44 
33;Ok;6/25/12 18:45 
33;I will look when i get home. Stuck in traffic.;6/25/12 18:45 
56;Happy birthday to you, happy birthday to you!  Happy five~o to you!  Have a great day.  Love you.  lucy;6/25/12 6:56 
95;HAPPY BIRTHDAY TO YOU! MUAH AND A GREAT BIG HUG FROM YOUR OLDER SIS!;6/25/12 9:02 
8;Hey bonfire;6/26/11 20:54 
8;Late notice I forgot a few ppl;6/26/11 20:55 
13;Play eighteen when you play twenty one black jack and say thank you.pray and love your beautiful wife and family.dad;6/26/12 12:30 
13;It's amber's birthday today and we are in San Francisco now, not Vegas;6/26/12 12:33 
33;How do you know betsy;6/26/12 12:52 
33;Through michelle. She sent me a friend request and i accepted.;6/26/12 12:55 
33;Oh, I went to school with her.  Graduated with me.;6/26/12 12:57 
33;And? Does that mean i should not know her? Silly girl, small world.;6/26/12 13:00 
33;No that doesn't mean anything;6/26/12 13:56 
33;I know. Just kidding.;6/26/12 13:57 
145;"i missed your birthday yesterday... sorry! Happy Be-lated Birthday!";6/26/12 15:19 
33;I thought maybe you met somewhere;6/26/12 16:13 
36;Can i get lulu a SMALL furry friend that would live in a cage in the room and you would never hear a peep out of????;6/26/12 16:41 
33;My husband will be in wrigleyville tomorrow night.;6/26/12 17:55 
36;Nope;6/26/12 18:32 
145;You remembered today, thats all that matters. How are you? Miss you so much.;6/26/12 18:32 
36;Lol ok thanks;6/26/12 18:33 
145;im ok. super busy with stuff. things are good with mike. i heard you got your masters, congrats. how are things with you? how's mom?;6/26/12 18:35 
13;Happy birthday to both of you.smile christ love us.;6/27/12 11:36 
88;Hey I'm in wrigleyville do you have any plans for tonight;6/27/12 16:25 
43;Can someone turn on Skype so I can talk to the group;6/27/12 16:46 
43;Oops it's Wednesday;6/27/12 16:47 
43;Yes dear, it is wednesday.;6/27/12 17:06 
88;None that i ak aware of.;6/27/12 17:06 
13;When are you coming home love dad;6/27/12 18:21 
13;I have answered that question 5 times, go back and read the old text messages;6/27/12 18:21 
13;So it not my bus. You cant ans.;6/27/12 18:23 
13;Just ask a question.i wont offend you again.you will learn to call some one. One day?;6/27/12 18:27 
13;I called yesterday, and I told u when I was coming home when I was on the phone;6/27/12 18:27 
13;I didnt understand no .more tex crap.good lucl;6/27/12 18:29 
13;Don't ask the same question every day, listen when I give you the answer the first 5 times. And I gave you the answer on the phone, not just in a text message;6/27/12 18:30 
13;Can't talk on phone right now. We just talked yesterday? Is it something urgent?;6/27/12 18:39 
33;Hey cindy, I want to add your birthday to MyCalendar!;6/27/12 20:13 
29;630 tonight who's in who's out ;6/28/12 10:46 
29;In California, out;6/28/12 10:47 
3;You still on vaca?;6/28/12 11:34 
3;Yes;6/28/12 11:34 
3;Nice!! Well I will see you next week!;6/28/12 11:37 
3;Yep;6/28/12 11:38 
70;Hey, ur not in ur office.. I thought ur meeting was done;6/28/12 15:01 
70;I am by lucy.;6/28/12 15:33 
13;In balance i find serenity.thirty seven yr sober and alive.i am grateful three atemps on my life.i am alive and kiking! Blow keep me going;6/28/12 9:11 
70;cindy?;6/29/12 13:12 
13;Smile be grateful love your wife then your family. Think smart. We choose love. Faith~hope~love.;6/29/12 9:54 
13;Roses are red violets are blue. I send my beautiful love to all of you. Smile christ loves the both of you too.;6/30/12 19:28 
13;Landed in Chicago;6/30/12 20:45 
13;Thank you. If something go wrong let me no if i can help?;6/30/12 20:48 
13;Will do;6/30/12 20:48 
13;Smile christ loves you.think' be grateful! ;6/30/12 7:08 
38;Still working on your laptop in the students office. Are you still around?;7/13/11 18:11 
38;No, I'll be back Friday around 10am.;7/13/11 18:34 
38;Can I keep your laptop and work on the issue?;7/13/11 18:47 
38;is able to install the Banner and Advisor Query on the Windows side.  So yes keep it and enjoy.;7/13/11 19:03 
38;Yes, I thought that I indicated I wouldn't be taking it with me tomorrow so you would have time to do the VMWare stuff and then contact Tim Smith to see if he;7/13/11 19:03 
38;I will do my beat to get it functioning and over to Jake. See you on Friday;7/13/11 19:04 
38;Ok, thanks.;7/13/11 19:05 
1;Hey thanks for the google plus invite. Saw ambers thing on fb and then asked for an invite. Then thought to check my gmail and voila. You had already sent one.;7/13/11 19:33 
1;I invited u before I invited amber lol;7/13/11 19:34 
1;I won't tell. Lol. I am gonna hop on in a minute and check it out;7/13/11 19:51 
1;Kewl;7/13/11 19:51 
37;I sent you an email you need to read.;7/13/11 20:22 
37;i tried to text and call earlier. i got kicked out of my dads and i'm at a hotel. i dont have internet. i'll be there tomorrow morning.;7/13/11 20:58 
37;You may not have a job. When you get in, read your email and then set up appointment to speak with me.;7/13/11 21:00 
37;hey i got kicked out of my dadas house last night. had no sleep and im at a hotel now.;7/13/11 8:15 
37;Well, you may not have a job now.;7/13/11 8:29 
92;(2/2)are trying to find something for jack.;7/13/12 0:51 
92;(1/2)Good. We have just been really busy. We were gone for over a week and the weekends are crazy for a while. mindy is starting her ballet again soon and we;7/13/12 0:51 
33;"Good news.....tony was a 4 with his MS and today he went down to a 3.5 which is awesome!!!! We want to say thanks for all the support.";7/13/12 10:34 
67;Your hot wings are cold now.;7/13/12 18:56 
38;No. There is a problem with vmfusion accepting vm's from network. I may have to upgrade you to vmfusion. In the meantime, it's 4:20Û;7/14/11 16:18 
38;Ok, got some grass?;7/14/11 16:27 
38;I am trying different things getting closer I hope. Now let's go smoke a bowl.;7/14/11 16:36 
38;Is the problem on my Macbook? PS I'm ready to light up;7/14/11 16:44 
38;Maybe needed to totally remove the old version of VMWare before loading the new one?;7/14/11 16:45 
38;Yes. It is. I am going to download the news version of vmfusion now. You will have to upgrade to full version it works in 30 days.;7/14/11 16:46 
38;You could also check with Hector Chavez  What is 30 days?;7/14/11 16:48 
38;Why use the trial version?;7/14/11 16:49 
38;The trial version of fusion expires?;7/14/11 16:49 
38;Upgrade. I cannot just upgrade it too big of version difference.;7/14/11 16:51 
38;What do the rest of our faculty have, version wise?;7/14/11 16:55 
38;No one is on campus. Don't know at this time. Your MAC is newer than most in department.;7/14/11 16:56 
38;Ok;7/14/11 16:57 
38;Tim Smith fixed it for you for$0.00 and no trial ware version. I can drop it off with Jake in the mornings for banner and access query. I am going to hire him on a trial basis.;7/14/11 17:24 
38;Ok! Sounds like he may be a keeper. Now to find someone else? to staff the lab?;7/14/11 17:26 
1;You free Monday night?;7/14/11 22:17 
1;No, tue-thur is better next two weeks;7/14/11 22:18 
1;Ok sweet, Tuesday night, flosmore?;7/14/11 22:20 
1;That should work;7/14/11 22:26 
1;Ok sweet!;7/14/11 22:32 
37;You can come on campus to remove anything that is yours from the office and sign your time card any time after 9:30 am today. If you have in your possession anything that belongs to the university, you are to bring it with you at that time.;7/14/11 8:51 
38;My battery is dying.;7/15/11 15:30 
38;I'll be in around 4pm today;7/15/11 15:31 
38;Ok.;7/15/11 15:32 
38;Ok see you soon;7/15/11 15:32 
38;Grant Smith is installing software now if all goes well should be.done soon. Trying to discover up number and getting mapped drive.;7/15/11 15:32 
38;Done. Heading to Susie's office.;7/15/11 16:03 
6;Doing anything tonight?;7/15/11 20:16 
6;Yeah, at buddy's house in chicago;7/15/11 20:34 
39;We are coming out that way. Could we grill?;7/15/12 11:09 
39;I don't mind as long as you clean it all up when you are done.;7/15/12 11:52 
6;What are you up to?;7/15/12 13:17 
6;Studying spanish;7/15/12 13:47 
6;Nice!! You mind if I drop by in a little while?;7/15/12 13:52 
6;I would have to study....;7/15/12 13:52 
6;Lol well I just wanted to stop by and talk for a few minutes ;7/15/12 13:57 
6;K what time?;7/15/12 13:59 
6;In About an hour or so;7/15/12 13:59 
6;K see ya then;7/15/12 14:21 
6;I can come now, but if u want to come around 5:30 u can have dinner with us;7/15/12 14:25 
6;*you;7/15/12 14:25 
6;Dude, I'd totally take you up on that, but I am going to bbq in cp around 4, but another night for sure!!;7/15/12 14:41 
6;Ur in my driveway now right?;7/15/12 14:41 
6;No still in mine;7/15/12 14:42 
6;K someone was in my driveway haha;7/15/12 14:44 
6;U want to have a fire tnght;7/16/11 10:31 
6;No going to a party;7/16/11 11:43 
6;K;7/16/11 11:44 
8;Nice;7/16/11 17:31 
8;Looks like the hooks works;7/16/11 18:23 
40;Please call me if you are still at the store. The meat I brought was apparently rancid inside the sealed package.;7/16/11 18:41 
40;I have nothing else to feed the kids;7/16/11 18:42 
8;Damn thatsbig!;7/16/11 19:44 
8;Yes indeed;7/16/11 19:50 
28;Hey do u guys still have the video?;7/16/12 11:52 
28;Ah crap I forgot we do, Jenny hasn't watched it yet though.;7/16/12 12:27 
28;That's fine, just making sure I know where it is;7/16/12 12:28 
8;Nice job.can you bring in your code reader for cars tomorrow. I need to reset a code on the truck.;7/17/11 19:54 
8;Will do, I will probably come in late tomorrow to take care of some stuff at home;7/17/11 19:54 
8;Sounds good. Thanks;7/17/11 19:55 
4;You're not allowed to live there :);7/17/12 15:50 
4;It's a retirement community;7/17/12 15:50 
4;Perfect!!! :);7/17/12 15:55 
42;I sent you a preliminary image of the network layout with just a few missing pieces. I will show you tommorow.;7/18/11 16:58 
42;Ok.;7/18/11 16:59 
4;We still on for tomorrow?;7/18/11 20:21 
4;Yeah fo sure;7/18/11 21:32 
4;What time you wanna go? they have food there so we can eat dinner there;7/18/11 21:33 
4;Ok, around 6:30?;7/18/11 21:34 
4;Sounds good man! You wanna meet at my house?;7/18/11 21:39 
4;No it will be faster if I meet u there. I am coming from maryland ;7/18/11 21:46 
4;Oh ok that works, you know where it is?;7/18/11 21:47 
4;Nope;7/18/11 21:47 
4;But I know where chicago is lol;7/18/11 21:47 
4;It's in the old train station, bring some of those percs to share!;7/18/11 21:50 
4;What's the name of it?;7/18/11 21:52 
4;Lol that is the name of it. :);7/18/11 21:53 
4;Oh ok lol;7/18/11 21:59 
13;Roses are red violets are blue po is brown somtimes love too.from poet k.i.s.s. Wow!;7/18/12 10:19 
70;Hey, r u on campus?;7/18/12 10:40 
70;Yes.;7/18/12 12:23 
43;Be right there.;7/19/11 16:24 
43;Still can't get in;7/19/11 16:24 
44;This Saturday grandma and I are going out of town with Amanda and Tom. We will not be home until later Saturday night sometime. Plan accordingly.;7/19/11 17:30 
4;6:30 right?;7/19/11 17:55 
4;Or is it now? Lol;7/19/11 17:56 
4;630;7/19/11 17:57 
4;K kewl;7/19/11 17:57 
4;U here?;7/19/11 18:36 
13;Taking a summer class very busy, what's up?;7/19/12 10:10 
4;Only one, but they have 2 beds for around $795;7/19/12 10:11 
13;I am in class can't talk on phone only text;7/19/12 10:13 
13;Have appt will be free after 1:00;7/19/12 10:23 
29;630 tonight who's in who's out ;7/19/12 11:29 
29;Out;7/19/12 11:30 
8;What do u think of MSI laptops for gaming?;7/19/12 17:14 
8;Not sure. Didn't know they did laptops.;7/19/12 17:15 
8;Best buy pushes them;7/19/12 17:15 
8;It depends on what games they play and the graphics card;7/19/12 17:18 
33;Finally found the vikesÛ bathroom sink;7/19/12 18:19 
33;Told you i did not have them;7/19/12 20:01 
33;Me too, thanks again;7/19/12 20:02 
33;Glad you found them.;7/19/12 20:02 
4;A guy here said u can even take over his lease if u wanted;7/19/12 9:05 
4;$695/mo;7/19/12 9:05 
4;Is it 2 bed?;7/19/12 9:19 
13;Try to contact you for a wk.if your out of town you could at least let me no.;7/19/12 9:29 
8;I forgot to ask: I don't have admin rights on the little computer, in case one of us remembers on Monday :P;7/20/12 17:12 
3;Can u pic me up from train station tonight?;7/20/12 17:14 
3;No, sorry;7/20/12 17:17 
3;K;7/20/12 17:18 
39;On our way;7/20/12 18:21 
3;K;7/20/12 18:39 
49;She just went back to bed.;7/20/12 8:54 
49;Check on mom today. She is not feeling well. Blaming the meds.;7/20/12 8:54 
46;Did you make it home before the meta train/car accident?;7/21/11 17:04 
46;got off in Whiting & Jim came to the rescue    whew;7/21/11 17:07 
46;Glad to hear that. They showed it one the news lead train derailed.;7/21/11 17:08 
40;I am on the store, getting toilet paper. No reception. What's up?;7/21/11 17:32 
40;Coming out to visit and pick up a package. Do we need to bring our own dinner?;7/21/11 17:34 
40;Please;7/21/11 17:55 
40;No package was delivered before we left. It is raining here.;7/21/11 18:08 
40;Package is damaged from transit, I hope my coke isn't damaged!;7/21/11 18:12 
40;What time did you leave & where are you? No rain here at all;7/21/11 18:12 
39;adam and I both have stuff to do in IL today, would you like the kids or would you like us to stop by for a few and leave?;7/21/12 12:22 
3;Any word on internships?;7/21/12 15:04 
3;I gota good one :);7/21/12 17:18 
3;Yeah, was it with that guy you had the good interview with who wanted you to start up a meth lab?;7/21/12 17:26 
12;bring me a few more bars of those pills;7/21/12 17:26 
3;Yeah! :);7/21/12 17:28 
3;Awesome! Congrats man!;7/21/12 18:01 
3;Thanks dood! :);7/21/12 18:17 
3;You in town?;7/21/12 18:20 
3;I will be later;7/21/12 18:22 
3;Let me know if u want to hang out;7/21/12 18:23 
3;If it isn't too late, that is;7/21/12 18:23 
3;Aight;7/21/12 19:12 
21;You goin to jennys thing tonight?;7/22/11 15:27 
21;Not sure right now;7/22/11 15:27 
21;You goin late?;7/22/11 15:29 
21;Depends when I am done here;7/22/11 15:30 
21;Could end up working all night;7/22/11 15:30 
21;Time to turn on the deck lights! :);7/22/11 15:32 
21;Lol then I'd end up going slower!;7/22/11 15:33 
21;Hey did u find out about tmrrw;7/22/11 16:52 
21;Will call in a few;7/22/11 17:10 
21;K;7/22/11 17:11 
21;Sorry to bother you did u find out whats gng on tmrrw;7/22/11 19:47 
19;So what's the word?;7/22/11 20:06 
19;Everything still kickin at the club?;7/22/11 20:14 
21;I haven't gone yet, are you going?;7/22/11 20:15 
21;Probably about to head that way;7/22/11 20:16 
21;Not gonna make it;7/22/11 21:23 
21;Lol now you tell me, I just got here....;7/22/11 21:24 
21;Sorry lol. S'all good;7/22/11 21:25 
21;U will still have a good time lol;7/22/11 21:25 
21;Yeah...... not sure about that..... I don't know anyone else here.... :/;7/22/11 21:43 
48;Can you tell me if the case you went to work on today involved a 27 year old man (approx) by the name of John Doe. I promise jot to ask anything more.;7/22/11 21:46 
49;timmy is on his way to our house.;7/22/12 11:26 
49;555-1212 grandma j;7/22/12 12:33 
48;It was a suspected gang related homicide, more to be released soon;7/23/11 1:32 
48;Bob Doe is victim (deceased);7/23/11 1:33 
4;Sweet!;7/23/11 1:46 
4;Are they still havng the party ;7/23/11 14:48 
13;Dont forget dadde computor please and thank you take care of beautiful wife after  computor p;7/23/11 14:52 
4;I think so bow is weather ;7/23/11 14:56 
13;Still in bed;7/23/11 14:57 
13;Ok let me knw if thngs change;7/23/11 14:58 
13;Needó reefer;7/23/11 14:59 
13;Napping;7/23/11 14:59 
2;Fresh chilly on stove;7/23/11 15:26 
48;Ok thanks. A cousin of mine has a friend named John Doe who died yesterday,Chicago police investigating it as a homicide. She has been trying to find put what happened. Thanks for letting me know.;7/23/11 8:27 
62; why what's up;7/23/12 20:39 
13;Call me dad;7/24/11 12:38 
2;Later;7/24/11 13:00 
13;Is it urgent?;7/24/11 13:01 
13;Yes;7/24/11 13:02 
13;At symphony orchestra at central park by house if you have time let me no on computor;7/24/11 18:29 
13;Ok sorry busy;7/24/11 18:29 
13;Cool man;7/24/11 18:30 
13;Mike came over and we were learning social media stuff;7/24/11 18:31 
13;I need to put application in for bobk  jmc steel peoriod com io dont no how to put in applacation in comp;7/24/11 21:44 
36;Timmy wants to talk with you and Sara.;7/24/11 22:01 
36;When?;7/24/11 22:05 
43;Just trying to find out if the labs are up. My Comcast is up and down;7/24/12 10:01 
70;Tomg and I were wondering if you were still planning on ordering the free pizza today?;7/24/12 13:19 
49;Well I got the generator running, fridge,freezer and tv plugged in. timmy is eating pepperonies and whats left of the canopy taken off the dodge and dismanteled.;7/24/12 13:33 
43;I just ran into mike smith in bldg A.;7/24/12 15:39 
62;Yupp...I have to open :-/;7/24/12 8:09 
49;Many areas without power. Stop lights out. Be careful. You may not have power. I hope you do.;7/24/12 8:51 
62;I will :-/ this sucks and my phone is almost half way dead already :-/;7/24/12 8:51 
62;Sorry, just be alert.;7/24/12 8:51 
